esfera;co_uf;cod_ibge;no_ente;ano;populacao;indicador;cod_conta;conta;valor
Município;BA;2924405;Pilão Arcado;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;15562147,47
Município;BA;2924405;Pilão Arcado;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;4768740,86
Município;BA;2924405;Pilão Arcado;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;16815161,23
Município;BA;2924405;Pilão Arcado;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1740446,02
Município;BA;2924405;Pilão Arcado;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;17655610,36
Município;BA;2924405;Pilão Arcado;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;2509272,68
Município;BA;2924405;Pilão Arcado;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;21727145,02
Município;BA;2924405;Pilão Arcado;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;4948177,33
Município;BA;2924405;Pilão Arcado;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;23961609,47
Município;BA;2924405;Pilão Arcado;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2591416,46
Município;BA;2924504;Pindaí;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7230720,47
Município;BA;2924504;Pindaí;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;4742115,34
Município;BA;2924504;Pindaí;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11368622,21
Município;BA;2924504;Pindaí;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3047897,98
Município;BA;2924504;Pindaí;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11770955,66
Município;BA;2924504;Pindaí;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;2930807,45
Município;BA;2924504;Pindaí;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12812247,81
Município;BA;2924504;Pindaí;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;3088613,14
Município;BA;2924504;Pindaí;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13310959,13
Município;BA;2924504;Pindaí;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2985217,11
Município;BA;2924504;Pindaí;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14196529,79
Município;BA;2924504;Pindaí;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1934237,36
Município;BA;2924603;Pindobaçu;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2891103,1
Município;BA;2924603;Pindobaçu;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;662437,41
Município;BA;2924603;Pindobaçu;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3752244,9
Município;BA;2924603;Pindobaçu;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;287595,28
Município;BA;2924603;Pindobaçu;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4219107,05
Município;BA;2924603;Pindobaçu;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1310283,22
Município;BA;2924603;Pindobaçu;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4465618,12
Município;BA;2924603;Pindobaçu;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1220969,02
Município;BA;2924603;Pindobaçu;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6985778,35
Município;BA;2924603;Pindobaçu;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1468746,68
Município;BA;2924603;Pindobaçu;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7906320,93
Município;BA;2924603;Pindobaçu;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1928529,43
Município;BA;2924652;Pintadas;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2620128,87
Município;BA;2924652;Pintadas;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;372537,65
Município;BA;2924652;Pintadas;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3259364,16
Município;BA;2924652;Pintadas;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;421227,33
Município;BA;2924652;Pintadas;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3488293,74
Município;BA;2924652;Pintadas;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;995298,09
Município;BA;2924652;Pintadas;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3739518,68
Município;BA;2924652;Pintadas;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1333654,46
Município;BA;2924652;Pintadas;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4647836,43
Município;BA;2924652;Pintadas;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1206611,53
Município;BA;2924652;Pintadas;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4948144,91
Município;BA;2924652;Pintadas;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1146674,73
Município;BA;2924678;Piraí do Norte;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2606490,63
Município;BA;2924678;Piraí do Norte;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;388946,45
Município;BA;2924678;Piraí do Norte;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3309533,87
Município;BA;2924678;Piraí do Norte;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;126797,88
Município;BA;2924678;Piraí do Norte;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3670952,48
Município;BA;2924678;Piraí do Norte;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;266875,9
Município;BA;2924678;Piraí do Norte;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4106581,35
Município;BA;2924678;Piraí do Norte;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;93620,59
Município;BA;2924678;Piraí do Norte;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4790099,14
Município;BA;2924678;Piraí do Norte;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;97124,16
Município;BA;2924678;Piraí do Norte;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5349165,84
Município;BA;2924678;Piraí do Norte;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;745110,29
Município;BA;2924702;Piripá;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2375719,89
Município;BA;2924702;Piripá;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;246253,42
Município;BA;2924702;Piripá;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2954975,03
Município;BA;2924702;Piripá;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;200377,77
Município;BA;2924702;Piripá;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3165413,47
Município;BA;2924702;Piripá;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;496560,06
Município;BA;2924702;Piripá;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3332691,76
Município;BA;2924702;Piripá;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;687838,17
Município;BA;2924702;Piripá;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4202836,95
Município;BA;2924702;Piripá;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;791061,39
Município;BA;2924702;Piripá;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4434905,93
Município;BA;2924702;Piripá;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;651427,7
Município;BA;2924801;Piritiba;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3747070,72
Município;BA;2924801;Piritiba;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1381515,79
Município;BA;2924801;Piritiba;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4683347,54
Município;BA;2924801;Piritiba;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1299181,42
Município;BA;2924801;Piritiba;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5041419,86
Município;BA;2924801;Piritiba;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1289212,44
Município;BA;2924801;Piritiba;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5328521,48
Município;BA;2924801;Piritiba;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1157334,32
Município;BA;2924801;Piritiba;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6717467,8
Município;BA;2924801;Piritiba;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2646574,86
Município;BA;2924801;Piritiba;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7587381,21
Município;BA;2924801;Piritiba;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1994647,92
Município;BA;2924900;Planaltino;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2088254,36
Município;BA;2924900;Planaltino;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;555503,91
Município;BA;2924900;Planaltino;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3372284,46
Município;BA;2924900;Planaltino;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;634940,83
Município;BA;2924900;Planaltino;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3655540,65
Município;BA;2924900;Planaltino;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;743300,28
Município;BA;2924900;Planaltino;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3068074,19
Município;BA;2924900;Planaltino;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;951368,05
Município;BA;2924900;Planaltino;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4292667,71
Município;BA;2924900;Planaltino;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1327890,31
Município;BA;2924900;Planaltino;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4834515,13
Município;BA;2924900;Planaltino;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;765122,55
Município;BA;2925006;Planalto;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3446932,76
Município;BA;2925006;Planalto;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1736966,4
Município;BA;2925006;Planalto;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5413591,3
Município;BA;2925006;Planalto;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1163382,82
Município;BA;2925006;Planalto;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6058150,79
Município;BA;2925006;Planalto;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1320712,34
Município;BA;2925006;Planalto;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6577878,05
Município;BA;2925006;Planalto;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1382936,83
Município;BA;2925006;Planalto;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8942168,83
Município;BA;2925006;Planalto;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1816394,4
Município;BA;2925006;Planalto;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9553778,26
Município;BA;2925006;Planalto;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2229863,18
Município;BA;2925105;Poções;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6682307,73
Município;BA;2925105;Poções;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;5888213,32
Município;BA;2925105;Poções;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8419504,19
Município;BA;2925105;Poções;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3920996,11
Município;BA;2925105;Poções;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9245656,31
Município;BA;2925105;Poções;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;4844675,57
Município;BA;2925105;Poções;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9440228,08
Município;BA;2925105;Poções;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;5799255,25
Município;BA;2925105;Poções;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;18711669,45
Município;BA;2925105;Poções;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;5227019,29
Município;BA;2925105;Poções;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;24830995,63
Município;BA;2925105;Poções;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;6797542,53
Município;BA;2925204;Pojuca;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;48510874,74
Município;BA;2925204;Pojuca;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;15750928,86
Município;BA;2925204;Pojuca;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;58810805,06
Município;BA;2925204;Pojuca;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;20452017,77
Município;BA;2925204;Pojuca;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;59249719,94
Município;BA;2925204;Pojuca;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;30478657,17
Município;BA;2925204;Pojuca;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;64962747,92
Município;BA;2925204;Pojuca;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;26345589,98
Município;BA;2925204;Pojuca;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;78579322,55
Município;BA;2925204;Pojuca;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;31703932,93
Município;BA;2925204;Pojuca;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;87532216,33
Município;BA;2925204;Pojuca;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;43446214,02
Município;BA;2925253;Ponto Novo;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2942074,55
Município;BA;2925253;Ponto Novo;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;811129,89
Município;BA;2925253;Ponto Novo;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3595825,57
Município;BA;2925253;Ponto Novo;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;335351,11
Município;BA;2925253;Ponto Novo;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3868764,02
Município;BA;2925253;Ponto Novo;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1495247,7
Município;BA;2925253;Ponto Novo;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4151290,39
Município;BA;2925253;Ponto Novo;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;2925519,38
Município;BA;2925253;Ponto Novo;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6108069,61
Município;BA;2925253;Ponto Novo;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1366533,47
Município;BA;2925253;Ponto Novo;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7132259,12
Município;BA;2925253;Ponto Novo;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1060248,94
Município;BA;2925303;Porto Seguro;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;35425947,4
Município;BA;2925303;Porto Seguro;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;31566776,62
Município;BA;2925303;Porto Seguro;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;47037061,73
Município;BA;2925303;Porto Seguro;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;45758750,34
Município;BA;2925303;Porto Seguro;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;51215835,02
Município;BA;2925303;Porto Seguro;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;81534921,48
Município;BA;2925303;Porto Seguro;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;51350152,55
Município;BA;2925303;Porto Seguro;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;94536019,29
Município;BA;2925303;Porto Seguro;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;77442199,74
Município;BA;2925303;Porto Seguro;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;112727743,99
Município;BA;2925303;Porto Seguro;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;96098607,11
Município;BA;2925303;Porto Seguro;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;137775699,8
Município;BA;2925402;Potiraguá;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2412266,71
Município;BA;2925402;Potiraguá;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;539878,77
Município;BA;2925402;Potiraguá;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3881664,85
Município;BA;2925402;Potiraguá;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;463994,92
Município;BA;2925402;Potiraguá;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4232840,23
Município;BA;2925402;Potiraguá;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;401001,74
Município;BA;2925402;Potiraguá;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4457081,98
Município;BA;2925402;Potiraguá;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;542897,58
Município;BA;2925402;Potiraguá;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4582063,77
Município;BA;2925402;Potiraguá;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1136765,77
Município;BA;2925402;Potiraguá;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7544378,35
Município;BA;2925402;Potiraguá;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1502031,01
Município;PI;2202802;Conceição do Canindé;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;785154,71
Município;PI;2202802;Conceição do Canindé;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;131596,41
Município;PI;2202802;Conceição do Canindé;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;955600,26
Município;PI;2202802;Conceição do Canindé;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;195495,74
Município;PI;2202802;Conceição do Canindé;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1209560,81
Município;PI;2202802;Conceição do Canindé;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;206548,28
Município;PI;2202802;Conceição do Canindé;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2117264,6
Município;PI;2202802;Conceição do Canindé;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;299429,79
Município;PI;2202802;Conceição do Canindé;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3159262,58
Município;PI;2202802;Conceição do Canindé;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;678770,38
Município;PI;2202802;Conceição do Canindé;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3034715,1
Município;PI;2202802;Conceição do Canindé;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1021494,33
Município;PI;2202851;Coronel José Dias;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1195846,54
Município;PI;2202851;Coronel José Dias;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;451897,48
Município;PI;2202851;Coronel José Dias;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1483417,89
Município;PI;2202851;Coronel José Dias;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;520483,99
Município;PI;2202851;Coronel José Dias;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1433540,09
Município;PI;2202851;Coronel José Dias;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;362621,85
Município;PI;2202851;Coronel José Dias;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1669813,39
Município;PI;2202851;Coronel José Dias;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;243413,89
Município;PI;2202851;Coronel José Dias;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1869871,32
Município;PI;2202851;Coronel José Dias;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;365183,97
Município;PI;2202851;Coronel José Dias;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2689794,07
Município;PI;2202851;Coronel José Dias;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;392251,55
Município;PI;2202901;Corrente;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8292805,0
Município;PI;2202901;Corrente;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;3127844,8
Município;PI;2202901;Corrente;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11459015,8
Município;PI;2202901;Corrente;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3494014,61
Município;PI;2202901;Corrente;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10633567,41
Município;PI;2202901;Corrente;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;3913769,38
Município;PI;2202901;Corrente;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12829546,54
Município;PI;2202901;Corrente;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;3985262,88
Município;PI;2202901;Corrente;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;15697809,15
Município;PI;2202901;Corrente;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3680139,89
Município;PI;2202901;Corrente;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19406310,04
Município;PI;2202901;Corrente;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;4305600,99
Município;PI;2203008;Cristalândia do Piauí;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1320415,04
Município;PI;2203008;Cristalândia do Piauí;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;485165,46
Município;PI;2203008;Cristalândia do Piauí;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1519589,33
Município;PI;2203008;Cristalândia do Piauí;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;459094,22
Município;PI;2203008;Cristalândia do Piauí;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1939754,66
Município;PI;2203008;Cristalândia do Piauí;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;683442,03
Município;PI;2203008;Cristalândia do Piauí;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2586337,3
Município;PI;2203008;Cristalândia do Piauí;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;840936,73
Município;PI;2203008;Cristalândia do Piauí;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5420912,14
Município;PI;2203008;Cristalândia do Piauí;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1130560,48
Município;PI;2203008;Cristalândia do Piauí;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4063387,42
Município;PI;2203008;Cristalândia do Piauí;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;980142,56
Município;PI;2203107;Cristino Castro;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1890835,3
Município;PI;2203107;Cristino Castro;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;494836,43
Município;PI;2203107;Cristino Castro;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2565793,24
Município;PI;2203107;Cristino Castro;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;376040,08
Município;PI;2203107;Cristino Castro;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3221457,1
Município;PI;2203107;Cristino Castro;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;635833,96
Município;PI;2203107;Cristino Castro;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2228917,75
Município;PI;2203107;Cristino Castro;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;732127,36
Município;PI;2203107;Cristino Castro;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3973369,28
Município;PI;2203107;Cristino Castro;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;906118,52
Município;PI;2203107;Cristino Castro;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4592362,12
Município;PI;2203107;Cristino Castro;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;24225709,15
Município;PI;2203206;Curimatá;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1940091,29
Município;PI;2203206;Curimatá;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;779767,56
Município;PI;2203206;Curimatá;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2557811,57
Município;PI;2203206;Curimatá;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1195119,38
Município;PI;2203206;Curimatá;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2165029,25
Município;PI;2203206;Curimatá;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1412362,25
